Country,State,District,City,Pincode,Urban_Rural
India,Chhattisgarh,Mungeli,Mungeli Town 9,208064,Urban
India,Chhattisgarh,Mungeli,Mungeli Town 10,208544,Rural
India,Chhattisgarh,Mungeli,Mungeli Town 11,129379,Rural
India,Chhattisgarh,Mungeli,Mungeli Town 12,128351,Urban
India,Chhattisgarh,Mungeli,Mungeli Town 13,141827,Rural
India,Chhattisgarh,Mungeli,Mungeli Town 14,139519,Rural
India,Chhattisgarh,Mungeli,Mungeli Town 15,183074,Urban
India,Chhattisgarh,Mungeli,Mungeli Town 16,187650,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 1,203790,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 2,203355,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 3,167204,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 4,204467,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 5,196486,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 6,205927,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 7,201487,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 8,124000,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 9,163992,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 10,177208,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 11,158512,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 12,187174,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 13,135623,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 14,159731,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 15,200080,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 16,206505,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 17,191824,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 18,160734,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 19,178093,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 20,157409,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 21,181715,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 22,184080,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 23,149088,Rural
India,Chhattisgarh,Narayanpur,Narayanpur Town 24,131472,Urban
India,Chhattisgarh,Narayanpur,Narayanpur Town 25,205678,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 1,148646,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 2,123408,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 3,177762,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 4,129668,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 5,141284,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 6,181123,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 7,204056,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 8,191753,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 9,208524,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 10,169591,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 11,188764,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 12,201974,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 13,163233,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 14,192616,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 15,145075,Urban
India,Chhattisgarh,Raigarh,Raigarh Town 16,184933,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 17,168756,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 18,198246,Rural
India,Chhattisgarh,Raigarh,Raigarh Town 19,167064,Rural
India,Chhattisgarh,Raipur,Raipur Town 1,158515,Urban
India,Chhattisgarh,Raipur,Raipur Town 2,161481,Urban
India,Chhattisgarh,Raipur,Raipur Town 3,189780,Rural
India,Chhattisgarh,Raipur,Raipur Town 4,191366,Rural
India,Chhattisgarh,Raipur,Raipur Town 5,127279,Rural
India,Chhattisgarh,Raipur,Raipur Town 6,142163,Urban
India,Chhattisgarh,Raipur,Raipur Town 7,201714,Urban
India,Chhattisgarh,Raipur,Raipur Town 8,143610,Urban
India,Chhattisgarh,Raipur,Raipur Town 9,126368,Urban
India,Chhattisgarh,Raipur,Raipur Town 10,124133,Urban
India,Chhattisgarh,Raipur,Raipur Town 11,151036,Urban
India,Chhattisgarh,Raipur,Raipur Town 12,182383,Rural
India,Chhattisgarh,Raipur,Raipur Town 13,155549,Rural
India,Chhattisgarh,Raipur,Raipur Town 14,123781,Rural
India,Chhattisgarh,Raipur,Raipur Town 15,199326,Rural
India,Chhattisgarh,Raipur,Raipur Town 16,167824,Rural
India,Chhattisgarh,Raipur,Raipur Town 17,152197,Urban
India,Chhattisgarh,Raipur,Raipur Town 18,162374,Urban
India,Chhattisgarh,Raipur,Raipur Town 19,193627,Rural
India,Chhattisgarh,Raipur,Raipur Town 20,132030,Urban
India,Chhattisgarh,Raipur,Raipur Town 21,146428,Rural
India,Chhattisgarh,Raipur,Raipur Town 22,195949,Rural
India,Chhattisgarh,Raipur,Raipur Town 23,206736,Urban
India,Chhattisgarh,Raipur,Raipur Town 24,184079,Rural
India,Chhattisgarh,Raipur,Raipur Town 25,156747,Urban
India,Chhattisgarh,Raipur,Raipur Town 26,203153,Urban
India,Chhattisgarh,Raipur,Raipur Town 27,206868,Rural
India,Chhattisgarh,Raipur,Raipur Town 28,188380,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 1,209835,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 2,132516,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 3,168680,Rural
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 4,194594,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 5,192443,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 6,146288,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 7,145783,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 8,202203,Rural
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 9,137365,Rural
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 10,139010,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 11,143549,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 12,143531,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 13,202914,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 14,168913,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 15,179808,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 16,136339,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 17,177730,Rural
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 18,128979,Rural
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 19,123150,Urban
India,Chhattisgarh,Rajnandgaon,Rajnandgaon Town 20,208522,Rural
India,Chhattisgarh,Sukma,Sukma Town 1,179615,Rural
India,Chhattisgarh,Sukma,Sukma Town 2,152274,Rural
India,Chhattisgarh,Sukma,Sukma Town 3,202016,Urban
India,Chhattisgarh,Sukma,Sukma Town 4,149985,Urban
India,Chhattisgarh,Sukma,Sukma Town 5,170779,Rural
India,Chhattisgarh,Sukma,Sukma Town 6,196542,Rural
India,Chhattisgarh,Sukma,Sukma Town 7,174098,Urban
India,Chhattisgarh,Sukma,Sukma Town 8,186448,Urban
India,Chhattisgarh,Sukma,Sukma Town 9,147545,Rural
India,Chhattisgarh,Sukma,Sukma Town 10,132991,Rural
India,Chhattisgarh,Sukma,Sukma Town 11,135527,Urban
India,Chhattisgarh,Sukma,Sukma Town 12,156963,Rural
India,Chhattisgarh,Sukma,Sukma Town 13,195535,Urban
India,Chhattisgarh,Sukma,Sukma Town 14,197208,Rural
India,Chhattisgarh,Sukma,Sukma Town 15,147279,Rural
India,Chhattisgarh,Sukma,Sukma Town 16,147698,Rural
India,Chhattisgarh,Sukma,Sukma Town 17,171996,Rural
India,Chhattisgarh,Sukma,Sukma Town 18,205718,Rural
India,Chhattisgarh,Sukma,Sukma Town 19,123325,Urban
India,Chhattisgarh,Sukma,Sukma Town 20,143059,Rural
India,Chhattisgarh,Sukma,Sukma Town 21,174538,Urban
India,Chhattisgarh,Sukma,Sukma Town 22,121416,Rural
India,Chhattisgarh,Sukma,Sukma Town 23,163545,Urban
India,Chhattisgarh,Sukma,Sukma Town 24,198986,Rural
India,Chhattisgarh,Sukma,Sukma Town 25,197520,Urban
India,Chhattisgarh,Sukma,Sukma Town 26,143274,Rural
India,Chhattisgarh,Sukma,Sukma Town 27,123359,Rural
India,Chhattisgarh,Sukma,Sukma Town 28,178662,Urban
India,Chhattisgarh,Sukma,Sukma Town 29,172387,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 1,120055,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 2,176185,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 3,143566,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 4,205385,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 5,136465,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 6,184821,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 7,124656,Rural
India,Chhattisgarh,Surajpur,Surajpur Town 8,144409,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 9,152035,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 10,156274,Rural
India,Chhattisgarh,Surajpur,Surajpur Town 11,143405,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 12,150200,Rural
India,Chhattisgarh,Surajpur,Surajpur Town 13,200758,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 14,173883,Rural
India,Chhattisgarh,Surajpur,Surajpur Town 15,163967,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 16,201318,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 17,122721,Urban
India,Chhattisgarh,Surajpur,Surajpur Town 18,144917,Urban
India,Chhattisgarh,Surguja,Surguja Town 1,191669,Urban
India,Chhattisgarh,Surguja,Surguja Town 2,141220,Urban
India,Chhattisgarh,Surguja,Surguja Town 3,163824,Urban
India,Chhattisgarh,Surguja,Surguja Town 4,134895,Urban
India,Chhattisgarh,Surguja,Surguja Town 5,185570,Urban
India,Chhattisgarh,Surguja,Surguja Town 6,159063,Urban
India,Chhattisgarh,Surguja,Surguja Town 7,141020,Rural
India,Chhattisgarh,Surguja,Surguja Town 8,173791,Rural
India,Chhattisgarh,Surguja,Surguja Town 9,122104,Urban
India,Chhattisgarh,Surguja,Surguja Town 10,205522,Rural
India,Chhattisgarh,Surguja,Surguja Town 11,192468,Urban
India,Chhattisgarh,Surguja,Surguja Town 12,136558,Rural
India,Chhattisgarh,Surguja,Surguja Town 13,149184,Urban
India,Chhattisgarh,Surguja,Surguja Town 14,122779,Rural
India,Chhattisgarh,Surguja,Surguja Town 15,203272,Urban
India,Chhattisgarh,Surguja,Surguja Town 16,196264,Rural
India,Goa,North Goa,North Goa Town 1,136706,Rural
India,Goa,North Goa,North Goa Town 2,162963,Rural
India,Goa,North Goa,North Goa Town 3,182599,Rural
India,Goa,North Goa,North Goa Town 4,163808,Urban
India,Goa,North Goa,North Goa Town 5,150410,Urban
India,Goa,North Goa,North Goa Town 6,164105,Rural
India,Goa,North Goa,North Goa Town 7,157692,Rural
India,Goa,North Goa,North Goa Town 8,180872,Urban
India,Goa,North Goa,North Goa Town 9,124766,Rural
India,Goa,North Goa,North Goa Town 10,165761,Rural
India,Goa,North Goa,North Goa Town 11,125906,Urban
India,Goa,North Goa,North Goa Town 12,194358,Rural
India,Goa,North Goa,North Goa Town 13,190260,Urban
India,Goa,North Goa,North Goa Town 14,187726,Urban
India,Goa,North Goa,North Goa Town 15,126501,Urban
India,Goa,North Goa,North Goa Town 16,207181,Rural
India,Goa,North Goa,North Goa Town 17,144663,Urban
India,Goa,North Goa,North Goa Town 18,126756,Rural
India,Goa,North Goa,North Goa Town 19,168526,Urban
India,Goa,North Goa,North Goa Town 20,189503,Urban
India,Goa,North Goa,North Goa Town 21,173634,Urban
India,Goa,North Goa,North Goa Town 22,180408,Rural
India,Goa,North Goa,North Goa Town 23,156956,Rural
India,Goa,North Goa,North Goa Town 24,153153,Urban
India,Goa,North Goa,North Goa Town 25,188579,Rural
India,Goa,North Goa,North Goa Town 26,200293,Urban
India,Goa,South Goa,South Goa Town 1,121103,Rural
India,Goa,South Goa,South Goa Town 2,128535,Rural
India,Goa,South Goa,South Goa Town 3,177480,Urban
India,Goa,South Goa,South Goa Town 4,189589,Rural
India,Goa,South Goa,South Goa Town 5,191958,Rural
India,Goa,South Goa,South Goa Town 6,179582,Urban
India,Goa,South Goa,South Goa Town 7,162096,Rural
India,Goa,South Goa,South Goa Town 8,174906,Rural
India,Goa,South Goa,South Goa Town 9,123657,Rural
India,Goa,South Goa,South Goa Town 10,148073,Urban
India,Goa,South Goa,South Goa Town 11,137422,Rural
India,Goa,South Goa,South Goa Town 12,153318,Rural
India,Goa,South Goa,South Goa Town 13,156441,Rural
India,Goa,South Goa,South Goa Town 14,136900,Urban
India,Goa,South Goa,South Goa Town 15,149746,Urban
India,Goa,South Goa,South Goa Town 16,199301,Rural
India,Goa,South Goa,South Goa Town 17,165286,Rural
India,Goa,South Goa,South Goa Town 18,120950,Rural
India,Goa,South Goa,South Goa Town 19,185569,Urban
India,Goa,South Goa,South Goa Town 20,138732,Urban
India,Goa,South Goa,South Goa Town 21,142733,Urban
India,Goa,South Goa,South Goa Town 22,125110,Rural
India,Goa,South Goa,South Goa Town 23,199230,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 1,182571,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 2,190108,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 3,157722,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 4,161942,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 5,121854,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 6,173687,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 7,208240,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 8,190381,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 9,155354,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 10,170968,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 11,143419,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 12,143611,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 13,165291,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 14,123523,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 15,153503,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 16,156416,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 17,192250,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 18,177487,Urban
India,Gujarat,Ahmedabad,Ahmedabad Town 19,169350,Rural
India,Gujarat,Ahmedabad,Ahmedabad Town 20,180059,Urban
India,Gujarat,Amreli,Amreli Town 1,205941,Urban
India,Gujarat,Amreli,Amreli Town 2,130007,Urban
India,Gujarat,Amreli,Amreli Town 3,160323,Rural
India,Gujarat,Amreli,Amreli Town 4,189381,Urban
India,Gujarat,Amreli,Amreli Town 5,203732,Rural
India,Gujarat,Amreli,Amreli Town 6,140441,Rural
India,Gujarat,Amreli,Amreli Town 7,151080,Rural
India,Gujarat,Amreli,Amreli Town 8,125168,Urban
India,Gujarat,Amreli,Amreli Town 9,130165,Rural
India,Gujarat,Amreli,Amreli Town 10,183771,Rural
India,Gujarat,Amreli,Amreli Town 11,160103,Rural
India,Gujarat,Amreli,Amreli Town 12,168755,Rural
India,Gujarat,Amreli,Amreli Town 13,150243,Urban
India,Gujarat,Amreli,Amreli Town 14,178758,Rural
India,Gujarat,Amreli,Amreli Town 15,122430,Rural
India,Gujarat,Amreli,Amreli Town 16,150147,Rural
India,Gujarat,Amreli,Amreli Town 17,161523,Rural
India,Gujarat,Amreli,Amreli Town 18,177297,Urban
India,Gujarat,Anand,Anand Town 1,126089,Urban
India,Gujarat,Anand,Anand Town 2,179731,Urban
India,Gujarat,Anand,Anand Town 3,183804,Urban
India,Gujarat,Anand,Anand Town 4,182060,Urban
India,Gujarat,Anand,Anand Town 5,159026,Urban
India,Gujarat,Anand,Anand Town 6,121170,Urban
India,Gujarat,Anand,Anand Town 7,120809,Urban
India,Gujarat,Anand,Anand Town 8,128166,Urban
India,Gujarat,Anand,Anand Town 9,158339,Rural
India,Gujarat,Anand,Anand Town 10,170998,Rural
India,Gujarat,Anand,Anand Town 11,177835,Rural
India,Gujarat,Anand,Anand Town 12,136021,Rural
India,Gujarat,Anand,Anand Town 13,168287,Rural
India,Gujarat,Anand,Anand Town 14,202207,Urban
India,Gujarat,Anand,Anand Town 15,138859,Urban
India,Gujarat,Anand,Anand Town 16,136049,Urban
India,Gujarat,Anand,Anand Town 17,154311,Urban
India,Gujarat,Anand,Anand Town 18,132203,Rural
India,Gujarat,Anand,Anand Town 19,172730,Urban
India,Gujarat,Anand,Anand Town 20,197113,Rural
India,Gujarat,Anand,Anand Town 21,189248,Rural
India,Gujarat,Anand,Anand Town 22,148713,Rural
India,Gujarat,Aravalli,Aravalli Town 1,145234,Urban
India,Gujarat,Aravalli,Aravalli Town 2,129817,Urban
India,Gujarat,Aravalli,Aravalli Town 3,149156,Urban
India,Gujarat,Aravalli,Aravalli Town 4,130788,Rural
India,Gujarat,Aravalli,Aravalli Town 5,129713,Urban
India,Gujarat,Aravalli,Aravalli Town 6,192203,Rural
India,Gujarat,Aravalli,Aravalli Town 7,142757,Rural
India,Gujarat,Aravalli,Aravalli Town 8,147092,Urban
India,Gujarat,Aravalli,Aravalli Town 9,126097,Rural
India,Gujarat,Aravalli,Aravalli Town 10,153640,Urban
India,Gujarat,Aravalli,Aravalli Town 11,150197,Urban
India,Gujarat,Aravalli,Aravalli Town 12,180115,Urban
India,Gujarat,Aravalli,Aravalli Town 13,206489,Urban
India,Gujarat,Aravalli,Aravalli Town 14,205660,Urban
India,Gujarat,Aravalli,Aravalli Town 15,167845,Rural
India,Gujarat,Aravalli,Aravalli Town 16,203987,Rural
India,Gujarat,Aravalli,Aravalli Town 17,160062,Rural
India,Gujarat,Aravalli,Aravalli Town 18,204675,Rural
India,Gujarat,Aravalli,Aravalli Town 19,165477,Urban
India,Gujarat,Aravalli,Aravalli Town 20,174220,Rural
India,Gujarat,Aravalli,Aravalli Town 21,208112,Urban
India,Gujarat,Aravalli,Aravalli Town 22,156418,Rural
India,Gujarat,Aravalli,Aravalli Town 23,194481,Urban
India,Gujarat,Aravalli,Aravalli Town 24,176928,Urban
India,Gujarat,Aravalli,Aravalli Town 25,200018,Urban
India,Gujarat,Aravalli,Aravalli Town 26,163746,Urban
India,Gujarat,Aravalli,Aravalli Town 27,145328,Rural
India,Gujarat,Banaskantha,Banaskantha Town 1,168922,Urban
India,Gujarat,Banaskantha,Banaskantha Town 2,175237,Rural
India,Gujarat,Banaskantha,Banaskantha Town 3,195436,Urban
India,Gujarat,Banaskantha,Banaskantha Town 4,142183,Rural
India,Gujarat,Banaskantha,Banaskantha Town 5,171540,Urban
India,Gujarat,Banaskantha,Banaskantha Town 6,167755,Rural
India,Gujarat,Banaskantha,Banaskantha Town 7,149539,Urban
India,Gujarat,Banaskantha,Banaskantha Town 8,130495,Rural
India,Gujarat,Banaskantha,Banaskantha Town 9,168901,Urban
India,Gujarat,Banaskantha,Banaskantha Town 10,151632,Urban
India,Gujarat,Banaskantha,Banaskantha Town 11,163730,Rural
India,Gujarat,Banaskantha,Banaskantha Town 12,167002,Urban
India,Gujarat,Banaskantha,Banaskantha Town 13,160336,Urban
India,Gujarat,Banaskantha,Banaskantha Town 14,142931,Urban
India,Gujarat,Banaskantha,Banaskantha Town 15,123672,Rural
India,Gujarat,Banaskantha,Banaskantha Town 16,191082,Rural
India,Gujarat,Banaskantha,Banaskantha Town 17,155085,Rural
India,Gujarat,Banaskantha,Banaskantha Town 18,134119,Urban
India,Gujarat,Banaskantha,Banaskantha Town 19,172694,Urban
India,Gujarat,Banaskantha,Banaskantha Town 20,153366,Urban
India,Gujarat,Banaskantha,Banaskantha Town 21,155188,Urban
India,Gujarat,Banaskantha,Banaskantha Town 22,156631,Urban
India,Gujarat,Banaskantha,Banaskantha Town 23,129353,Urban
India,Gujarat,Banaskantha,Banaskantha Town 24,144338,Urban
India,Gujarat,Banaskantha,Banaskantha Town 25,197398,Rural
India,Gujarat,Banaskantha,Banaskantha Town 26,135656,Urban
India,Gujarat,Banaskantha,Banaskantha Town 27,136326,Urban
India,Gujarat,Banaskantha,Banaskantha Town 28,135582,Urban
India,Gujarat,Bharuch,Bharuch Town 1,179974,Rural
India,Gujarat,Bharuch,Bharuch Town 2,207557,Rural
India,Gujarat,Bharuch,Bharuch Town 3,162001,Rural
India,Gujarat,Bharuch,Bharuch Town 4,140277,Urban
India,Gujarat,Bharuch,Bharuch Town 5,207812,Urban
India,Gujarat,Bharuch,Bharuch Town 6,173862,Rural
India,Gujarat,Bharuch,Bharuch Town 7,205221,Rural
India,Gujarat,Bharuch,Bharuch Town 8,123493,Urban
India,Gujarat,Bharuch,Bharuch Town 9,207883,Rural
India,Gujarat,Bharuch,Bharuch Town 10,204322,Rural
India,Gujarat,Bharuch,Bharuch Town 11,136861,Rural
India,Gujarat,Bharuch,Bharuch Town 12,120268,Rural
India,Gujarat,Bharuch,Bharuch Town 13,121672,Urban
India,Gujarat,Bharuch,Bharuch Town 14,179165,Rural
India,Gujarat,Bharuch,Bharuch Town 15,198353,Rural
India,Gujarat,Bharuch,Bharuch Town 16,189930,Urban
India,Gujarat,Bharuch,Bharuch Town 17,180201,Urban
India,Gujarat,Bharuch,Bharuch Town 18,159333,Urban
India,Gujarat,Bharuch,Bharuch Town 19,207155,Urban
India,Gujarat,Bharuch,Bharuch Town 20,150081,Urban
India,Gujarat,Bharuch,Bharuch Town 21,166080,Rural
India,Gujarat,Bharuch,Bharuch Town 22,126538,Rural
India,Gujarat,Bharuch,Bharuch Town 23,203257,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 1,158932,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 2,159700,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 3,164755,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 4,181741,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 5,141653,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 6,175064,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 7,206246,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 8,161834,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 9,171006,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 10,149288,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 11,127069,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 12,198721,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 13,143193,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 14,194905,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 15,167328,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 16,206123,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 17,181660,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 18,123969,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 19,121434,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 20,135737,Rural
India,Gujarat,Bhavnagar,Bhavnagar Town 21,148107,Urban
India,Gujarat,Bhavnagar,Bhavnagar Town 22,122354,Urban
India,Gujarat,Botad,Botad Town 1,187066,Urban
India,Gujarat,Botad,Botad Town 2,152364,Urban
India,Gujarat,Botad,Botad Town 3,189612,Urban
India,Gujarat,Botad,Botad Town 4,171277,Urban
India,Gujarat,Botad,Botad Town 5,134019,Urban
India,Gujarat,Botad,Botad Town 6,178283,Urban
India,Gujarat,Botad,Botad Town 7,180601,Rural
India,Gujarat,Botad,Botad Town 8,147706,Rural
India,Gujarat,Botad,Botad Town 9,148360,Urban
India,Gujarat,Botad,Botad Town 10,141298,Urban
India,Gujarat,Botad,Botad Town 11,156872,Urban
India,Gujarat,Botad,Botad Town 12,183978,Rural
India,Gujarat,Botad,Botad Town 13,174669,Rural
India,Gujarat,Botad,Botad Town 14,135731,Urban
India,Gujarat,Botad,Botad Town 15,140437,Rural
India,Gujarat,Botad,Botad Town 16,179833,Rural
India,Gujarat,Botad,Botad Town 17,137424,Urban
India,Gujarat,Botad,Botad Town 18,175114,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 1,161479,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 2,164315,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 3,144633,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 4,148026,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 5,191522,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 6,135701,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 7,123026,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 8,167610,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 9,149784,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 10,157947,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 11,120360,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 12,202306,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 13,203303,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 14,151337,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 15,192224,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 16,183426,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 17,158302,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 18,159458,Rural
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 19,190799,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 20,164916,Urban
India,Gujarat,Chhota Udaipur,Chhota Udaipur Town 21,177866,Rural
India,Gujarat,Dahod,Dahod Town 1,157119,Urban
India,Gujarat,Dahod,Dahod Town 2,134833,Urban
India,Gujarat,Dahod,Dahod Town 3,194573,Rural
India,Gujarat,Dahod,Dahod Town 4,179736,Rural
India,Gujarat,Dahod,Dahod Town 5,179852,Rural
India,Gujarat,Dahod,Dahod Town 6,172919,Rural
India,Gujarat,Dahod,Dahod Town 7,129142,Rural
India,Gujarat,Dahod,Dahod Town 8,126103,Rural
India,Gujarat,Dahod,Dahod Town 9,185015,Rural
India,Gujarat,Dahod,Dahod Town 10,157872,Urban
India,Gujarat,Dahod,Dahod Town 11,207941,Rural
India,Gujarat,Dahod,Dahod Town 12,153403,Urban
India,Gujarat,Dahod,Dahod Town 13,180707,Urban
India,Gujarat,Dahod,Dahod Town 14,199397,Rural
India,Gujarat,Dahod,Dahod Town 15,209836,Urban
India,Gujarat,Dahod,Dahod Town 16,179712,Rural
India,Gujarat,Dahod,Dahod Town 17,157864,Rural
India,Gujarat,Dang,Dang Town 1,179430,Rural
India,Gujarat,Dang,Dang Town 2,203096,Urban
India,Gujarat,Dang,Dang Town 3,130401,Urban
India,Gujarat,Dang,Dang Town 4,174266,Rural
India,Gujarat,Dang,Dang Town 5,191159,Urban
India,Gujarat,Dang,Dang Town 6,167553,Rural
India,Gujarat,Dang,Dang Town 7,145568,Rural
India,Gujarat,Dang,Dang Town 8,151013,Rural
